timestamp,open,high,low,close,volume,rsi,macd,bb_upper,bb_lower,atr,sentiment_score,news_impact,volatility,dollar_index,gold_etf_volume,fed_rate_expectation,target,future_price_hint,target_noise
2025-05-21 07:30:25.747882,2000.2483570765057,2002.1249246884577,1999.882564194296,1999.5266195231684,26507.302414625603,49.10107925144247,5.480349537386992,2042.5166693863082,1973.6711645778244,24.88575971522118,0.7514340731178788,0.4447255007766198,0.14631810520762661,101.56388507090384,173124.21141686826,1.70112620761196,0,2000.600033244758,0.08147307216216818
2025-05-21 08:30:25.747882,2000.17922492592,2001.2113143823547,1997.4294720876235,2000.3560457980593,33706.462521900845,25.1241818097633,2.1266065416505517,2010.325477379706,1962.5978565697033,16.112343093648057,0.6028336218172543,0.6379426749490056,0.2511567428140946,99.86917953280921,146039.74730022528,1.5906626566674542,0,1999.9865133583921,-0.03056320547856803
2025-05-21 09:30:25.747882,2000.5030691949703,2000.6953107488523,1999.2111408367211,1999.956389110383,27509.58740487434,78.34768340167413,-7.724686733383793,2023.3054517623136,1976.7438837423156,8.402854803543159,0.8868562145305707,0.13801298452117228,0.1894976725360869,99.97299351081405,142969.8565260661,4.782638745390045,1,2000.9318101626234,1.0049591827661586
2025-05-21 10:30:25.747882,2001.2645841231745,2002.1891347005846,1999.666200109874,2000.9929290128484,79131.4611260041,51.080625882565876,-2.696525072316352,2028.1355538006196,1980.174247469207,11.322097758817913,-0.8030107166411935,0.09204621346650813,0.3186841283757423,97.7865340245411,173198.2867735476,3.945369914408468,1,2002.7377205816142,1.040787905089749
2025-05-21 11:30:25.747882,2001.1475074358127,2002.0164998906773,2000.1820203914488,2002.8209595261112,8498.82858337982,56.85117465914068,1.931913269240305,2020.336158783142,1951.2801763184254,13.489856653530703,-0.469753477108521,1.789492494002064,0.4600682725577142,99.40061300813421,107565.27158486674,3.6200439608077692,0,2002.3217233478629,-0.17577874239420727
2025-05-21 12:30:25.747882,2001.0304389573382,2001.6487832042756,1999.1237817408207,2002.3709000091285,11192.563477619402,34.19658696245044,4.188821107732946,2019.0133035931758,1960.9988297101468,11.186484487164458,-0.009888108690830233,0.4805882376994842,0.5121316244955068,98.47306939338178,172836.14386632256,0.9298161202906591,0,2000.738193472919,0.05705847001198597
2025-05-21 13:30:25.747882,2001.8200453650918,2002.2643129083592,2001.5747047331022,2000.5204641281641,10171.455082116103,49.00988510640823,-3.3961532659647755,2013.331425628919,1966.0312462698191,10.612711597530316,0.6930689862468105,1.9927196577854709,0.65290767516582,100.76691002970843,203904.32509179474,4.547627796811648,1,2002.9935694829528,0.8542700712416168
2025-05-21 14:30:25.747882,2002.2037627296684,2003.1612599729954,1998.9544058127292,2003.0334951475475,50523.39684650907,45.74896951749931,-14.571279949084705,2037.9385517324588,1977.9921770008957,24.44459418432715,0.010331423045464971,0.2060605957315459,0.559367925273851,98.01781772933677,180745.1002531586,4.139351897530869,1,2002.8711091446537,1.2040346598906488
2025-05-21 15:30:25.747882,2001.9690255367009,2004.4805377878479,2001.3228669904688,2002.7804220911926,54197.962170739505,24.493750520119022,2.616115928685166,2022.4694371560274,1990.0025923704989,8.067296548314912,0.4960694786831774,0.6070649398977711,0.5261308275906871,102.65958873041015,204591.57771261295,0.8182092066396185,0,2001.054449445194,-0.04045150846416953
2025-05-21 16:30:25.747882,2002.2403055584937,2004.0295201629326,2001.735598554241,2001.0920422697411,34586.72854214046,26.36962121284803,-6.101603449719879,2014.3341926957462,1990.9980305170875,19.666558174337247,-0.7220801895021676,0.12590246920003087,0.38824741924004225,96.64883910075181,202171.94045029444,4.355851659804863,1,2002.8534928099705,0.9815124822805409
2025-05-21 17:30:25.747882,2002.0085967120876,2002.3823400004103,2001.4249741742565,2002.8273743558425,71933.23433528574,70.24835117712647,-10.086693990612057,2021.24776913321,1969.8413464941357,5.008205788783497,-0.49517237404687964,0.15136413124212433,0.4316659044720971,98.38696033508688,67107.5381634264,1.3612376818523564,0,2003.392838281116,-0.07697070992378555
2025-05-21 18:30:25.747882,2001.7757318353024,2002.6551939518508,1998.6493502179092,2003.313663753715,678153.755076715,34.38919713239542,-14.161629624920703,2043.8522899487475,1961.2944229937405,16.923653388047537,0.46355219007534476,0.3586196610359471,0.39016458057312675,103.3544010199322,223783.6641670159,0.4043487291605302,0,2000.71697787986,-0.06299700318556897
2025-05-21 19:30:25.747882,2001.8967129710854,2004.7906687397929,2000.130493416791,2000.774168164841,116683.93073181491,31.697496289917833,4.069904300988706,2045.9562802369474,1970.4015453533311,23.31886007908105,-0.6705319822245519,0.19255052915195434,0.6895162210429683,99.12972250407593,116365.63947281525,3.28411153257105,1,1999.958458862327,1.227409356914324
